order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD449781,ID1327054084,2019-06-02,Nickolson,"[('Toshika 750', 2), ('pearTV', 2)]",21260,61.49,-37.8135283,144.9651206,5,20258.49,Winter,True,0.6855,the product that i was told did not work the connector for the charger does not work at all this is horrible can i charge my phone and i buy a plug loose charger harbor horrible product completely dissatisfied you guys should be ashamed of yourselves!,False
ORD144691,ID0114607252,2019-10-13,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Thunder line', 1)]",13280,73.48,-37.8174848,144.965281,25,10033.48,Spring,False,0.3953,"this was a gold day purchase. i'm still learning my way around it. so far, so good. the addition of iassist is nice.",True
ORD329547,ID0246439391,2019-04-30,Nickolson,"[('pearTV', 1), ('Universe Note', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",19570,79.44,-37.8100906,144.97100780000005,15,16713.94,Autumn,True,0.9553,olivia has made big progress on how to made great phones love the screen,True
ORD439223,ID0373656437,2019-03-30,Thompson,"[('Thunder line', 1), ('Candle Inferno', 1)]",2610,52.92,-37.812962,144.9314945,15,2271.42,Autumn,False,1.37,fraud alert the phone i recieved was on verizon's fraud list. do not buy.,False
ORD363177,ID0571731076,2019-01-30,Thompson,"[('Toshika 750', 2), ('pearTV', 1)]",14950,83.62,-37.8241208,144.9439195,5,14286.12,Summer,True,1.3041,"one star didn't work, at all , will never buy a phone online again",False
ORD042232,ID0030943326,2019-06-10,Nickolson,"[('Alcon 10', 1), ('pearTV', 2), ('Lucent 330S', 1), ('Thunder line', 2)]",27160,68.0,-37.8050179,144.9678415,0,27228.0,Winter,False,1.5188,"flexing on the alcons this is a fantastic replacement for my old lg optimus pro. the olivia one ui is fantastic, and i still get compliments about the camera quality. i can flex on any alcon users i meet.",True
ORD015072,ID0634784121,2019-07-13,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",16580,77.6,-37.8141043,144.9378236,25,12512.6,Winter,True,0.8285,"very satisfied, all ok serious seller, the goods arrived earlier than expected, very satisfied, all ok!",True
ORD082693,ID0628182650,2019-11-29,Thompson,"[('iAssist Line', 1), ('pearTV', 1), ('iStream', 2), ('Candle Inferno', 1)]",9265,80.21,-37.8127679,144.9485439,5,8881.96,Spring,True,0.1301,one star doesn't charge.,False
ORD303173,ID0547588459,2019-06-17,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 1), ('Lucent 330S', 1), ('Universe Note', 1)]",7765,62.97,-37.8163524,144.9883405,0,7827.97,Winter,True,0.9316,claim hello informed that the package arrived and without the cell phone only the charger and the headphones,False
ORD034428,ID4315827374,2019-08-18,Bakers,"[('Alcon 10', 1), ('iStream', 2), ('Thunder line', 2), ('Universe Note', 1)]",17060,79.22,-37.8197631,144.9989418,0,17139.22,Winter,True,1.1351,i love my phone i should have done this so long ago! i cannot believe i was going to pay 500 more to get this phone thru my carrier. it works perfectly and was able to put in my old sim card from my s8 with no problems!,True
ORD217312,ID0266733534,2019-01-31,Nickolson,"[('iStream', 1), ('Toshika 750', 2), ('Alcon 10', 2)]",26690,95.63,-37.8097118,144.97655480000003,0,26785.63,Summer,True,1.165,good value for purchase price. i like it and it's good quality for the purchase price. i am a fan of olivia universe and i just needed a replacement phone in a hurry and didn't want to spend $500 plus on a phone. insurance is also available with this phone! would recommend.,True
ORD488634,ID0681285129,2019-06-04,Bakers,"[('pearTV', 2), ('Olivia x460', 1), ('iStream', 1), ('Thunder line', 1)]",16175,46.21,-37.81296270000001,144.9904174,25,12177.46,Winter,False,0.537,"one star wouldn't charge, comparability issues.",False
ORD454514,ID0401416162,2019-07-21,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Olivia x460', 2)]",7135,62.66,-37.8083623,144.9362725,5,6840.91,Winter,True,1.0639,"without unlock can not use my own sim actually i wanted to use my own sim, which not possible in this mobile .",False
ORD305198,ID0283334269,2019-12-09,Thompson,"[('Olivia x460', 2), ('Universe Note', 1), ('Toshika 750', 1)]",10220,97.97,-37.8017654,144.95432390000005,15,8784.97,Summer,True,1.3717,three stars good phone but if you store too many pics is hard to upgrade software,True
ORD228660,ID2189161535,2019-10-27,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1), ('Toshika 750', 2), ('Universe Note', 2)]",26715,63.06,-37.8176031,144.95914419999997,10,24106.56,Spring,False,0.9218,selling stolen phones... this phone was sent from buyspry. it is *not* a factory unlocked phone and when i tried to ad it to my sprint account it turned out to be stolen - that is its locked to an unpaid account. complete scam of a purchase and a waste of time. i've been buying refurbished phones for years and i've never had so much trouble.,False
ORD025670,ID0664380095,2019-04-04,Nickolson,"[('iStream', 2), ('Thunder line', 2), ('Universe Note', 2)]",11560,49.46,-37.8210302,144.9671486,10,10453.46,Autumn,False,0.3437,the worst phone i have purchased ever do not recommend it the worst phone i have purchased ever do not recommend it . only had it 2 months and it dosen't work.,False
ORD055022,ID0355819035,2019-04-01,Bakers,"[('pearTV', 1), ('Thunder line', 2)]",10670,62.15,-37.8087653,144.9961892,15,9131.65,Autumn,True,0.1608,phone just gave out on me after 2 months haven't ... phone just gave out on me after 2 months haven't dropped it or got it wet just did a power off and then tried to turn it on and phone wont turn on or anything.,False
ORD304299,ID0846566060,2019-07-27,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 1)]",9380,75.3,-37.8235925,144.9680167,15,8048.3,Winter,True,0.5724,and it is a great phone! i was so worried about buying a used phone! but it came with no scratches! and it is a great phone!!! thank you digico,True
ORD167600,ID3189789228,2019-04-10,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 2), ('iAssist Line', 2)]",13810,82.82,-37.8011673,144.968491,25,10440.32,Autumn,True,1.9422,nice phone well not work on straight talk well not work on straight talk but phone looked nice,True
ORD338888,ID5421990708,2019-01-26,Thompson,"[('Lucent 330S', 2), ('Thunder line', 2), ('iAssist Line', 1)]",9045,117.16499999999999,-37.8039273,144.95734040000005,5,8709.915,Summer,False,1.3281,easy to set-up and to use.,True
ORD455394,ID0283334328,2019-10-20,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('Lucent 330S', 1)]",5860,92.15,-37.8006595,144.9504862,25,4487.15,Spring,True,1.3707,defective product just purchased the phone. it came in visibly good condition aside from a few scratches on the screen and side. problem is that the phone turns itself off when left inactive so it's usefulness as a phone that can take calls is greatly reduced. big waste of time.,False
ORD260584,ID0361770538,2019-11-09,Bakers,"[('Toshika 750', 2), ('Olivia x460', 1), ('iAssist Line', 1)]",12090,81.56,-37.8003175,144.9792962,0,12171.56,Spring,False,1.7678,five stars good 100%,True
ORD438761,ID3218293537,2019-12-24,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",4270,89.05,-37.8091572,144.9458899,5,4145.55,Summer,True,0.4049,bought this as a gift/prize for a project graduation party. the winner was super excited!,True
ORD331524,ID1449308568,2019-01-21,Bakers,"[('Toshika 750', 2), ('Thunder line', 2)]",13000,74.76,-37.8166608,144.9875283,5,12424.76,Summer,False,1.0047,great product live it,True
ORD175661,ID1449431504,2019-08-31,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('iStream', 2), ('Universe Note', 1)]",9340,61.94,-37.8152367,144.9747845,0,9401.94,Winter,False,0.5929,"can drain the battery with heavy use... drained the battery with google maps driving directions, started trip 8am, 3% at 6pm. i used to triage all incoming items from front screen, now i have to get in and process them, has to be a better way.",True
ORD239393,ID0317729739,2019-02-09,Thompson,"[('Toshika 750', 1), ('pearTV', 2)]",16940,93.46,-37.80953529999999,144.9558206,25,12798.46,Summer,True,0.8452,like it to do more,True
ORD394430,ID1449266727,2019-02-26,Bakers,"[('Lucent 330S', 2), ('iStream', 2), ('Toshika 750', 2), ('Candle Inferno', 1)]",11830,61.84,-37.8161745,144.9838446,0,11891.84,Summer,False,1.2149,price ok reception bad went back to old price ok reception bad went back to old phone,False
ORD276920,ID3215192008,2019-10-02,Thompson,"[('pearTV', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",17175,99.7,-37.8074516,144.9501892,10,15557.2,Spring,True,0.6428,worth it. great device at a excellent price.,True
ORD227593,ID1879206769,2019-08-04,Thompson,"[('Candle Inferno', 2), ('iStream', 2), ('Olivia x460', 2)]",3610,69.55,-37.80055150000001,144.9608591,5,3499.05,Winter,True,1.8143,scratches and too old device it has lot of scratches,False
ORD211318,ID5797734219,2019-05-08,Thompson,"[('Universe Note', 1), ('Alcon 10', 1), ('Thunder line', 2)]",16760,65.54,-37.8036352,144.9486406,15,14311.54,Autumn,False,1.0155,"it is a great phone especially for the elderly it is a great phone especially for the elderly, it is easy to handle with large letters, a great gift for my mother-in-law.",True
ORD191480,ID4326586194,2019-02-04,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685,75.97,-37.8103516,144.9613605,25,2839.72,Summer,False,1.1666,great price to extend the range and super value to line offers. hooked up wireless speaker to use working outside.this line made outdoor sound range possible without disturbing indoor light control possible,True
ORD166894,ID0594172803,2019-12-09,Nickolson,"[('Lucent 330S', 1), ('iStream', 1), ('Thunder line', 1)]",3560,55.18,-37.8159561,144.9663331,25,2725.18,Summer,False,0.4079,"after 3 months the phone stopped working, called olivia ... after 3 months the phone stopped working, called olivia and i got a cold shoulder nothing was done, i ordered another phone and disposed the olivia j5. it is garbage.",False
ORD369310,ID2713724553,2019-06-22,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2), ('iStream', 1), ('Alcon 10', 2)]",31140,67.66,-37.8133288,144.9627191,0,31207.66,Winter,False,0.8394,five stars i love my phone and the ease of operation.,True
ORD412693,ID0343337622,2019-11-08,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 1), ('Thunder line', 1)]",12045,70.85,-37.80029920000001,144.9676887,10,10911.35,Spring,False,2.0432,el producto no sirve estaba muy golpeado solo me sirvió por unos meses,False
ORD102902,ID0777788328,2019-06-04,Thompson,"[('iStream', 1), ('Thunder line', 2), ('Universe Note', 2), ('Lucent 330S', 1)]",12640,78.09,-37.806898,144.95411130000005,25,9558.09,Winter,True,0.8927,olivia universe 4 more than exceeded my expectations. definitely a life companion. great technology universe 4 the best cell phone out right now.,True
ORD263750,ID0591212312,2019-07-08,Nickolson,"[('Alcon 10', 1), ('Thunder line', 2), ('Olivia x460', 2), ('Universe Note', 2)]",22660,81.33,-37.822644,144.9555467,10,20475.33,Winter,True,1.3113,"great phone! this product works like new and looks like new. there was a small scratch in the glass on the back of the phone, but it is a refurbished phone. i absolutely love this phone.",True
ORD406567,ID0332797106,2019-07-20,Bakers,"[('iStream', 1), ('Olivia x460', 2)]",2600,62.04,-37.80902329999999,144.9998185,10,2402.04,Winter,False,0.4176,lucent z is well worth the price still getting use to this amazing phone... fun in your hands and easy to use.,True
ORD253836,ID1728560667,2019-01-09,Thompson,"[('Alcon 10', 1), ('Universe Note', 2), ('Olivia x460', 2)]",18300,79.24,-37.8214965,144.93573490000003,5,17464.24,Summer,False,1.3993,five stars excellent product.,True
ORD384449,ID0368380426,2019-06-22,Nickolson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('pearTV', 1)]",9995,84.25,-37.7992351,144.9718408,25,7580.5,Winter,True,2.1645,"have only had it set up for a few days. still adding smart home devices to it. the speaker is great for playing music. i like the size, we have it stationed on the kitchen counter and it’s not intrusive to look at.",True
ORD235648,ID0248969215,2019-03-07,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 1), ('iStream', 1)]",3235,50.59,-37.8036287,144.99215130000005,5,3123.84,Autumn,False,0.7588,one star never ordered never got iy,False
ORD429847,ID4875110388,2019-05-02,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2)]",4310,66.04,-37.8017943,144.94938390000004,10,3945.04,Autumn,False,1.228,mi9 rules amazing phone for the price,True
ORD154194,ID1899315556,2019-04-23,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2), ('Olivia x460', 1)]",6445,67.96,-37.82313,144.93784,10,5868.46,Autumn,False,1.419,pleasantly surprised. i switched from the olivia universe s3 mini to this guy. it's pretty awesome. many ringtones and awesome wallpapers come installed on the phone. loving it. the display is very clear and the touch screen is very nice and accurate.,True
ORD018372,ID0136509258,2019-10-21,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1), ('pearTV', 1)]",17485,87.6,-37.8173094,144.96132340000003,10,15824.1,Spring,True,0.7375,"terrible reconditioned phone, still waiting for refund three weeks later nothing worked properly",False
ORD072781,ID2457712029,2019-08-08,Bakers,"[('Thunder line', 1), ('Olivia x460', 1)]",3405,53.84,-37.80389279999999,144.9789428,25,2607.59,Winter,False,1.5856,never buy an digico factory reniewed product. the phone is overheating!!!,False
ORD399180,ID0686217256,2019-09-12,Bakers,"[('Thunder line', 2), ('pearTV', 1), ('Universe Note', 1)]",14120,58.54,-37.8074124,144.9985205,5,13472.54,Spring,False,0.4079,one star was sent completely non functioning phone. microphone does not work.,False
ORD048551,ID0583063692,2019-02-14,Thompson,"[('iStream', 1), ('Thunder line', 2), ('Alcon 10', 1)]",13460,65.6,-37.801661,144.9356236,0,13525.6,Summer,False,1.5862,"useless battery the battery life is ridiculous, phone needs to be charged up to 5 times daily. i should be completely refunded for this junk!!!",False
ORD468066,ID3144992702,2019-07-10,Bakers,"[('Candle Inferno', 1), ('Alcon 10', 2)]",18330,76.98,-37.81453870000001,144.9886982,5,17490.48,Winter,True,0.7654,"worth worth the money, way better than my old alcon x.",True
ORD097735,ID0591435981,2019-06-12,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1)]",4675,74.25,-37.8186975,144.9657741,10,4281.75,Winter,True,0.3323,"this is a great tablet for the price. would give it 5 stars if it had included some sort of instruction manual. otherwise, definitely recommend.",True
ORD112263,ID3148693051,2019-02-04,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2), ('Lucent 330S', 1), ('pearTV', 2)]",19750,57.21,-37.8120284,144.97221330000005,25,14869.71,Summer,False,0.7676,doesn't work for metro this device is not compatible with metro pcs. you have been warned.,False
ORD246023,ID0248129432,2019-02-24,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Universe Note', 1)]",5110,82.69,-37.8216836,144.9306946,25,3915.19,Summer,False,1.7548,100% recommended. thanks time and quality. 100% recommended. thanks.,True
ORD253917,ID0267315671,2019-02-04,Nickolson,"[('iAssist Line', 1), ('pearTV', 2)]",14845,71.72,-37.82355689999999,144.97628369999995,10,13432.22,Summer,False,0.8097,"awesome phone if you're like me and you want a phablet then the note is the phone for you. it has a crystal clear display, great camera and awesome processing speeds.",True
ORD296640,ID0127598515,2019-04-07,Thompson,"[('Alcon 10', 2), ('Olivia x460', 2)]",20350,78.79,-37.8061722,144.9447485,25,15341.29,Autumn,True,0.7519,five stars this phone is great,True
ORD145662,ID0245532558,2019-01-29,Nickolson,"[('Universe Note', 1), ('Olivia x460', 1), ('iStream', 2)]",4975,74.12,-37.8119194,144.96726030000005,10,4551.62,Summer,False,0.7699,a great value for the money you can save instead of a ipad from pear.,True
ORD122236,ID3967630073,2019-12-11,Thompson,"[('Thunder line', 2), ('Olivia x460', 2), ('Lucent 330S', 1)]",8040,85.35,-37.8177321,144.9511468,5,7723.35,Summer,False,0.6676,"short battery life i have been using this phone for about 4 months. my biggest complaint is the battery life. everyday at a normal use (2-3 calls, 1-2 hour web or stock watch, the rest is standby), the battery drains out and shut down by itself at night. i need to charge it as soon as i am home. the rest of the features are fine.",False
ORD039711,ID6167413274,2019-09-30,Nickolson,"[('Universe Note', 2), ('iStream', 1)]",7050,86.73,-37.8151881,144.96031619999997,25,5374.23,Spring,True,0.8963,not as smart as the commercials show. cant answer a lot of questions,False
ORD416168,ID2187770690,2019-10-01,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",3320,101.38,-37.8116075,144.9647411,10,3089.38,Spring,True,0.8854,it was a good price. it needed to have carrier firmware to ... it was a good price. it needed to have carrier firmware to get all the features from at&t. pretty easy tradeoff. love the phone,True
ORD126062,ID3516648758,2019-07-05,Nickolson,"[('iStream', 2), ('pearTV', 2), ('Olivia x460', 2), ('Thunder line', 1)]",17550,75.2,-37.81163239999999,144.97157869999995,15,14992.7,Winter,True,0.7953,good value renewed i phone....had some very light small scratches but when put inside a protective case with a screen protector not noticeable at all. works perfectly. arrived with 94% battery capacity remaining.,True
ORD283258,ID2810279739,2019-01-31,Bakers,"[('Universe Note', 2), ('Alcon 10', 2)]",24800,74.5,-37.8166516,144.9882044,0,24874.5,Summer,False,0.9648,confidently comfortable it works,True
ORD011940,ID0060653700,2019-10-01,Thompson,"[('Universe Note', 2), ('Olivia x460', 2), ('Lucent 330S', 2)]",11810,97.86,-37.813514,144.94429519999997,5,11317.36,Spring,True,0.2613,"very satisfied, if i didn't know better i would have ... very satisfied, if i didn't know better i would have thought it was brand new. works perfectly and it was just as described.",True
ORD322401,ID4884440915,2019-05-25,Thompson,"[('pearTV', 1), ('iAssist Line', 2)]",10760,67.95,-37.79987720000001,144.9350044,5,10289.95,Autumn,False,1.7762,love this phone. i bought this phone for my girl but i love it. camera is amazing. plenty of storage for less than most phones. easy to transfer info and came brand new in the packaging sealed. very nice,True
ORD369768,ID0371972623,2019-05-21,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1)]",7770,66.41,-37.8064631,144.9720713,25,5893.91,Autumn,False,1.3686,"works and looks perfect this refurbished product has worked perfectly so far. seems as good as a new phone, and definitely better than my universe s7 edge",True
ORD493670,ID0370749268,2019-12-04,Bakers,"[('Universe Note', 2), ('Lucent 330S', 2)]",9360,74.46,-37.8127247,144.9832618,5,8966.46,Summer,False,1.0957,five stars grateful to find this phone for the price,True
ORD228883,ID0243097143,2019-07-09,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2), ('Toshika 750', 1), ('Alcon 10', 2)]",28120,60.75,-37.8232964,144.969899,25,21150.75,Winter,True,0.5242,phone has charging issues and not even 2 months old 1.5 months old and having issues charging the phone,False
ORD113477,ID0301548220,2019-07-19,Bakers,"[('Toshika 750', 1), ('Alcon 10', 1), ('Candle Inferno', 2), ('Lucent 330S', 1)]",15360,65.25,-37.8065557,144.9852247,0,15425.25,Winter,False,0.9598,great phone i have already written a review.,True
ORD368668,ID0214146325,2019-07-24,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 2), ('pearTV', 2)]",17260,80.68,-37.8054264,144.9711044,5,16477.68,Winter,True,1.4722,"great phone great shape, worked just fine with my cricket service.",True
ORD140308,ID0248746942,2019-07-26,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",6765,69.16,-37.82279370000001,144.98919650000005,25,5142.91,Winter,False,1.5202,really satisfying i really like it,True
ORD391836,ID6167489419,2019-10-23,Thompson,"[('Toshika 750', 1), ('Thunder line', 1), ('Olivia x460', 1)]",7725,78.91,-37.8108822,144.9589878,15,6645.16,Spring,False,1.067,loved the phone but it did not work with my ... loved the phone but it did not work with my phone company and was a huge hassle. i still have it and would like to get rid of it.,True
ORD236037,ID4283908135,2019-10-02,Bakers,"[('Thunder line', 1), ('Universe Note', 1)]",5630,63.06,-37.8092565,144.9856345,5,5411.56,Spring,False,0.8481,unhappy in ny i got the phone the back doesn't close and it has the wrong battery in it,False
ORD025660,ID0589763842,2019-07-25,Thompson,"[('iStream', 2), ('Alcon 10', 1)]",9250,65.98,-37.8221843,144.947702,25,7003.48,Winter,False,1.0602,xp 6 features and build quality is paramount great phone. i get no lag and enjoy the latest android operating system. very good build quality. awesome phone experience coming from windows phones. fans of windows phones will appreciate the xp 6 features and signature build quality.,True
ORD344781,ID1982439977,2019-10-01,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1)]",1655,102.41,-37.8152136,145.00598069999995,25,1343.66,Spring,True,1.1094,"great phone i got this phone for my dad, and he could not stop playing with the features. one of his favorites features is the voice recognition, he could not believe that all he had to do is say the name of a store in his town and it would provide the address and phone number! great gps too",True
ORD475055,ID0268533989,2019-07-28,Nickolson,"[('Olivia x460', 1), ('iStream', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",12550,66.27,-37.8118185,144.97518159999996,10,11361.27,Winter,False,0.9023,great great!!,True
ORD179509,ID2296608743,2019-02-26,Bakers,"[('iAssist Line', 2), ('Lucent 330S', 2), ('iStream', 2), ('Toshika 750', 2)]",15850,100.83,-37.822614,145.0000425,25,11988.33,Summer,True,1.4669,very good great phone and as described!,True
ORD491452,ID2347007256,2019-05-24,Nickolson,"[('iStream', 2), ('Toshika 750', 1), ('Olivia x460', 2)]",7070,82.43,-37.823731,144.98269130000003,15,6091.93,Autumn,True,1.2892,its the best phone period smooth fluid functionality....quick response.....great screen size for watching videos/movies..but wish the battery was a little better.....i use it a lot and charge it once a day.....when used less can come upto 2 days.......overall its great !,True
ORD344443,ID1985546061,2019-10-11,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1)]",5900,84.62,-37.8033228,144.9650493,0,5984.62,Spring,False,1.7455,absolutely love all windows phones! absolutely love all windows phones!,True
ORD110287,ID0588194357,2019-08-21,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320,76.19,-37.8136955,144.9731067,15,2898.19,Winter,True,0.6287,was skeptical came early and looks and works like new. i love it,True
ORD464028,ID4315827381,2019-04-15,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",20050,67.63,-37.8238539,144.9982226,10,18112.63,Autumn,False,1.5649,all the spects are great but don't get carried away with the battery. i believe this phone is great for it's price but the seller kinda exaggerated the battery life. although every other feature is basically 4 stars and better. i would have purchased the xl version in retrospect.,True
ORD066684,ID6167441005,2019-12-31,Thompson,"[('Olivia x460', 2), ('iStream', 2)]",2750,83.56,-37.8082532,144.9602574,15,2421.06,Summer,True,1.2599,one star absolute junk,False
ORD393474,ID5406797158,2019-01-10,Bakers,"[('iAssist Line', 2), ('Lucent 330S', 2), ('Thunder line', 2), ('Alcon 10', 1)]",20220,85.03,-37.8021789,145.0146601,25,15250.03,Summer,False,1.9175,"best phone i love this phone! the color is better and brighter than my older phone. battery lasts longer than expected. the processor is way faster than the older phone. simply put, best phone on the market in my opinion.",True
ORD439184,ID0777721749,2019-07-20,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2)]",3040,49.16,-37.8058236,144.9550756,0,3089.16,Winter,False,1.0379,phone started freezing initially and now it doesn't even turn ... phone started freezing initially and now it doesn't even turn on after barely 5 months. bought the phone on october 2016 .,False
ORD257629,ID0137157732,2019-03-28,Thompson,"[('iStream', 2), ('Thunder line', 2)]",4660,52.8,-37.8029372,144.9444736,15,4013.8,Autumn,False,1.1076,not real this phone is a scam don’t even waste your money. not a real phone ! called every carrier i could just to be told they can’t even find it in the system!,False
ORD480895,ID0418549442,2019-07-03,Nickolson,"[('pearTV', 2), ('Toshika 750', 1)]",16940,65.69,-37.8214149,144.9849781,15,14464.69,Winter,True,1.3924,"bad buy this phone was defective. the speaker phone didn’t work at all, and it wouldn’t allow me to save photos from text, email ,facebook, etc. when i returned it, at my own expense, the company shorted me over $60 on the refund, sighting nonexistent scratches. i should add that digico has made it right.",False
ORD076134,ID3215191989,2019-03-03,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Universe Note', 1)]",14860,66.94,-37.8056528,144.95108290000005,15,12697.94,Autumn,False,0.8575,"great easy to use this cell was easy to work with, instructions were great and i couldn""t be more pleased.",True
ORD027158,ID0702463816,2019-04-23,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2), ('pearTV', 2), ('Universe Note', 2)]",25110,66.08,-37.8057862,144.9492164,0,25176.08,Autumn,False,0.7896,love my phone i can't keep my hands off of it,True
ORD479133,ID0247010194,2019-01-21,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2), ('Toshika 750', 1)]",11130,95.17,-37.8092783,144.9687188,15,9555.67,Summer,True,1.0397,"good phone, good package, bad plug adapter everything perfect except for the adapter plug, the phone does not charge.",True
ORD452140,ID0580036390,2019-10-03,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Olivia x460', 1)]",31745,81.25,-37.8026898,144.938283,15,27064.5,Spring,False,1.3536,came on time works well!,True
ORD142645,ID3158860635,2019-10-07,Thompson,"[('pearTV', 1), ('Lucent 330S', 1), ('Toshika 750', 2)]",16180,76.68,-37.8140756,144.95583080000003,25,12211.68,Spring,False,0.7862,having so much fun with iassist. love being able to listen to music when i’m across the room or busy doing something else.,True
ORD057027,ID2383218752,2019-05-02,Thompson,"[('Universe Note', 1), ('Candle Inferno', 2), ('Thunder line', 2), ('pearTV', 2)]",21290,52.65,-37.8004517,144.9599314,10,19213.65,Autumn,False,1.7693,"gave it two stars only because the only thing the ... gave it two stars only because the only thing the phone i got has going for it is that it looks new and turns on. the phone is slow, battery drains quickly, heats up after a few minutes of light use, and the lcd has burns in it.",False
ORD158285,ID0260906776,2019-05-05,Bakers,"[('Toshika 750', 2), ('Candle Inferno', 2), ('pearTV', 2)]",22120,85.51,-37.8230452,145.012743,0,22205.51,Autumn,True,2.1169,five stars it's great,True
ORD449746,ID1889062900,2019-01-24,Bakers,"[('Universe Note', 2), ('Candle Inferno', 1), ('Alcon 10', 1), ('Thunder line', 1)]",18460,81.87,-37.81214,145.01541,0,18541.87,Summer,False,1.7905,five stars the best i even got the product faster than expected,True
ORD186497,ID2666106698,2019-03-04,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Lucent 330S', 2), ('Toshika 750', 2)]",16320,68.27,-37.8080217,144.95984119999997,10,14756.27,Autumn,False,1.2369,good works great,True
ORD210902,ID0445190003,2019-02-16,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1)]",5550,107.14,-37.7985847,144.96571219999996,25,4269.64,Summer,True,2.2529,best phone by far perfect replacement for my old phone which i was using for a couple of months. before buying this i went through many reviews online to make sure i don't get disappointed after buying this. was happy to make a good choice and so far has been a good experience.,True
ORD413044,ID0519816212,2019-02-26,Thompson,"[('Thunder line', 2), ('Universe Note', 2)]",11260,103.31,-37.8275232,144.95117240000005,5,10800.31,Summer,True,1.692,five stars the phone work great.,True
ORD480829,ID0577521512,2019-01-22,Nickolson,"[('Toshika 750', 2), ('Universe Note', 1)]",12090,56.85,-37.823097,144.973591,15,10333.35,Summer,False,0.6143,one star had a bad imei could not use it,False
ORD339142,ID6167441064,2019-03-01,Nickolson,"[('Universe Note', 1), ('Thunder line', 2)]",7810,64.29,-37.8141782,144.96329640000005,25,5921.79,Autumn,False,0.7377,"we love candle inferno, we purchase it for an older couple and it's easy to work.",True
ORD352469,ID5001030333,2019-01-30,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Olivia x460', 2)]",7670,87.85,-37.8113191,144.9528176,25,5840.35,Summer,True,0.5276,five stars so far it's been a great phone for my 17 yr old. he loves it.,True
ORD430156,ID0227316012,2019-02-25,Bakers,"[('pearTV', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",18170,73.19,-37.8046584,144.98881540000005,25,13700.69,Summer,False,0.8195,great phone phone arrived early and in like new condition. extremely satisfied and would recommend,True
ORD312409,ID0145191754,2019-06-21,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 1), ('Universe Note', 1)]",6330,79.68,-37.8183985,144.95447990000005,0,6409.68,Winter,True,0.9115,five stars this phone is a great upgrade. i love the picture quality.,True
ORD034711,ID6197211255,2019-03-13,Thompson,"[('iAssist Line', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",6105,51.71,-37.8138383,144.9348805,10,5546.21,Autumn,False,1.0797,came with password on lock screen phone came used with a password on the lock screen! so annoyed,False
