,property_id,lat,lng,addr_street,price,property_type,year,bedrooms,bathrooms,parking_space,suburb,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket
94,59684,-37.829993,145.206202,24 Churinga Avenue,5100000,house,2009,1,1,0,not available,SC_087,1.2129405310587225,19919,0.5858162403313302,0,1,hospital_159,3.054809911023153,S_167,1.2127379937394192
95,83169,-37.889297,145.254579,33 Norma Crescent South,4235000,house,2015,3,1,1,not available,SC_011,3.357046856859033,19969,0.4830342736401,0,1,hospital_102,0.9144166101621214,S_138,0.8069202081973104
96,34576,-37.725889,145.000435,3 Butters Street,10080000,house,2016,3,1,0,not available,SC_038,1.3030263690627437,19907,0.5974405916959243,0,1,hospital_196,0.7433672877214884,S_102,1.283280598930423
97,10826,-37.786294,144.934023,70 Princes Street,12348000,house,2015,3,1,0,not available,SC_032,4.169518884123297,19879,4.0262809412198335,0,1,hospital_164,3.70602764613565,S_157,2.614718175163057
98,29646,-37.774893,145.00993,2 Hartley Street,6680000,house,2014,2,1,1,not available,SC_059,3.0279924036502006,20031,0.28130043553794254,0,1,hospital_184,5.115997361028228,S_209,1.1260375288672793
99,51592,-37.779399,145.132274,64 Roseland Grove,13470000,house,2014,4,3,2,not available,SC_033,4.693939631400384,19927,0.3975873241536086,0,1,hospital_141,4.884532855357127,S_128,0.5660368055923455
100,59505,-37.824812,145.188486,18 Lucknow Street,11390000,house,2013,2,1,1,not available,SC_003,3.332595004211626,19863,0.7319492958770111,0,1,hospital_001,2.0400213919745456,S_119,0.9167600942562117
101,60488,-37.841903,145.195784,15 Lunar Crescent,21920000,house,2014,4,2,2,not available,SC_084,3.638560432131559,19877,1.1381266290161358,0,1,hospital_113,4.152610996371973,S_224,1.7865048151740457
102,1343,-37.806872,144.886402,7 Bayview Road,6030000,house,2012,2,1,0,not available,SC_084,2.943390745881838,19876,2.455565749200796,0,1,hospital_113,2.154940171499187,S_081,2.072060961863884
103,45331,-37.694047,145.118177,6 Mine Street,10128000,house,2014,4,2,2,not available,SC_046,4.086513690123817,19951,0.5470140467933856,0,1,hospital_156,1.0708959301716572,S_009,0.5911871888139494
104,6603,-37.778936,144.835795,30 Leonard Street,5460000,house,2011,3,1,3,not available,SC_057,0.6154139537420353,19889,1.6576045073443417,0,1,hospital_096,0.8316614127375576,S_079,0.6964145688842911
105,83926,-37.85670089999999,145.0089874,36 Kelvin Grove,4972500,house,2009,3,2,0,not available,SC_068,1.7400636730862202,19978,0.036132657024996497,0,1,hospital_173,0.30567213348329314,S_076,0.6926358207344189
106,60856,-37.843942999999996,145.1837,6 Marleigh Street,9060000,house,2015,3,1,1,not available,SC_047,1.9351596605483163,20014,1.8306157725815655,0,1,hospital_035,1.4461109262691507,S_105,1.406324585495727
107,20250,-37.796987,144.972732,93  Canning Street,15000000,house,2014,2,2,0,not available,SC_043,1.1573146286105558,20022,1.7247902011714296,0,1,hospital_056,2.0195360455169973,S_149,1.1576250204235485
108,59056,-37.81693649,145.1676788,5A Koroit Street,6930000,house,2008,4,1,1,not available,SC_099,2.5723600570488094,19850,1.0674444325923218,0,1,hospital_089,2.5373728648980487,S_160,1.0659585149045054
109,23688,-37.612037,144.913962,5 Snowden Court,4100000,house,2012,4,2,2,not available,SC_049,4.441211647948371,19868,4.230554092858475,0,1,hospital_150,4.725255610477271,S_027,2.770166405887304
110,81147,-37.972293,145.195897,30 ALEXANDER AVENUE,3100000,house,2012,4,1,1,not available,SC_059,1.4581758129794649,20030,2.0739655213937938,0,1,hospital_104,3.7780857079119943,S_153,2.2046110486368504
111,34881,-37.7249,144.986952,4 Livingstone Street,5463000,house,2015,2,1,2,not available,SC_059,3.01931656953957,20031,0.45825946576772275,0,1,hospital_184,4.894382978488045,S_209,1.0149714267259673
112,91421,-37.98718262,145.049408,21A Beach Road,25200000,house,2009,4,3,3,not available,SC_083,1.5747078462608812,19903,1.2926884929881295,0,1,hospital_064,0.2679454324093644,S_208,1.5466703454273278
113,96397,-37.999133,145.260198,10 Arcadia Avenue,4704000,house,2014,3,2,2,not available,SC_107,1.650109720033908,20002,2.1209501734334024,0,1,hospital_005,2.714206656240896,S_222,1.8372232410754128
114,17504,-37.70476532,144.93821719999997,6 Melbourne Avenue,7500000,house,2009,3,1,1,not available,SC_003,1.4991521763359934,19866,1.5702506583943248,0,1,hospital_109,0.717349277374882,S_011,1.668811036053284
115,6962,-37.789341,144.843675,7 Union Street,5310000,house,2016,4,1,0,not available,SC_042,1.4942795473631958,19848,0.793950014108798,0,1,hospital_098,0.44494782403340016,S_112,0.42885499913684305
116,71814,-37.860593,145.23224,8 Elandra Court,7350000,house,2015,3,1,2,not available,SC_084,4.675257542414816,19876,1.817305894279336,0,1,hospital_151,1.0039426854570135,S_233,1.8314863150253913
117,88021,-37.93606949,145.0527802,1 Nowra Street,8211000,house,2008,3,1,3,not available,SC_022,2.223692015007787,19878,1.7965289279721177,0,1,hospital_164,2.5706712249361265,S_157,1.514560502254133
118,84203,-37.852626,145.00296799999998,6 Aberdeen Road,9900000,house,2011,3,2,0,not available,SC_046,1.9925943459560438,19938,0.6898264242664117,0,1,hospital_110,1.310478553508395,S_107,1.331566035400711
119,80016,-37.984206,145.167352,27 Coolibah Place,4631000,house,2014,3,1,1,not available,SC_112,2.0927254176945755,19889,0.76080553975822,0,1,hospital_018,0.8800099262622505,S_183,1.7044794398997667
120,64058,-37.796067,145.302395,26 Timms Avenue,11985000,house,2016,4,2,1,not available,SC_068,1.826816600452402,19908,0.24366558063254487,0,1,hospital_146,0.512252978325189,S_076,1.4379378757767372
121,8269,-37.755025,144.787374,21 Meadowview Way,4510000,house,2011,4,2,2,not available,SC_102,1.2580797957045664,20004,0.6310245041670688,0,1,hospital_174,1.2327161382277658,S_080,1.212228172317793
122,38211,-37.78007,145.031578,3 Miller Street,11180000,house,2012,3,1,3,not available,SC_057,1.0899740310741461,19889,1.286450355651748,0,1,hospital_096,1.3174097681685297,S_079,1.1758565297512409
123,50844,-37.78683,145.104856,15 High Street,17600000,house,2013,4,3,3,not available,SC_103,1.3047900949304647,20013,0.9002632034943815,0,1,hospital_144,1.9483473757275829,S_105,1.3025220555969408
124,68112,-37.845144,145.008523,47 Fairbairn Road,12150000,house,2012,2,1,0,not available,SC_091,1.1386909645952157,20042,2.7662545354232244,0,1,hospital_117,1.9751163257983166,S_188,1.0356520160040534
125,53755,-37.820793,145.00454299999998,78 Abinger Street,13200000,house,2010,3,1,1,not available,SC_051,3.341609491983982,19987,2.0787310284241975,0,1,hospital_075,5.420727728878645,S_194,1.5627997943540861
126,71116,-37.845421,145.232229,13 Milan Street,6500000,house,2014,3,1,1,not available,SC_084,4.549745197775744,19876,1.6720912569318351,0,1,hospital_113,0.955348054856136,S_233,1.4000275425632285
127,13604,-37.70005035,144.7463837,98 Catherine Drive,4284000,house,2009,3,2,1,not available,SC_047,2.9965378215832965,20009,0.9426692004954197,0,1,hospital_139,1.754857658684991,S_225,1.6033030653190607
128,4897,-37.863385,144.84530900000001,14 Cambridge Street,10850000,house,2012,3,2,2,not available,SC_068,2.1989870223806545,19978,0.4936976331401413,0,1,hospital_042,0.1586535589576443,S_076,0.6483659330810602
129,13145,-37.694024,144.756976,42 Dundee Way,3700000,house,2014,4,2,3,not available,SC_091,1.6318019324123052,19896,4.61496892492289,0,1,hospital_194,0.6468427692336153,S_046,0.5719926852520764
130,46675,-37.714523,145.141266,16 Fay Street,10080000,house,2015,3,2,2,not available,SC_084,2.0366196205387292,19876,0.9903201082706808,0,1,hospital_151,1.7696902678067643,S_233,1.2518427174810733
131,59704,-37.825261,145.210251,25 Blossom Street,4896000,house,2014,4,2,1,not available,SC_032,1.3339354225005087,19901,0.4374633433408226,0,1,hospital_010,1.818395884650326,S_040,1.3485797832412576
132,2676,-37.821003999999995,144.890427,106 Francis Street,2280000,house,2016,3,2,2,not available,SC_048,4.053129545499071,20000,2.020528190865643,0,1,hospital_057,8.932623251557393,S_163,0.38656330391697963
133,6234,-37.778768,144.813088,16 Clairmont Street,3080000,house,2010,3,1,1,not available,SC_082,1.0700855665336304,20034,1.1075367101605047,0,1,hospital_184,1.77231661814693,S_198,1.7908554684111442
134,79382,-37.949559,145.15813500000002,8 Merton St,4862000,house,2011,3,1,2,not available,SC_083,2.1241607182172997,19904,2.2292154837545772,0,1,hospital_064,1.2156331665446658,S_039,0.7801512002165876
135,79005,-37.958296000000004,145.14076699999998,36 Bournemouth Avenue,5360000,house,2016,3,1,2,not available,SC_023,3.2768818162002216,19941,0.8328137393357139,0,1,hospital_126,1.0154861379676736,S_107,2.0332384459279718
136,29923,-37.770784,145.007878,31 Glanfield Street,7400000,house,2011,3,2,2,not available,SC_033,2.6145037296946043,19994,1.6212064533351027,0,1,hospital_141,3.0083982792439756,S_056,1.9780351560940097
137,81263,-37.977489,145.20519,4/139 Princes Highway,2080000,house,2015,2,1,1,not available,SC_046,3.6715934552548526,19950,1.0210538551679365,0,1,hospital_156,1.694587142595009,S_009,1.1839507897236712
138,96891,-38.006491,145.281324,5 Cardamon Drive,6562000,house,2015,3,2,2,not available,SC_015,4.044125732546513,19952,0.7970068709647496,0,1,hospital_198,0.8751036938703138,S_151,1.0422177551012495
139,33406,-37.709119,145.017539,1/137 Rathcown Road,10710000,house,2016,3,1,1,not available,SC_041,1.719471356044624,19941,1.2428634126350693,0,1,hospital_159,2.8025214794581923,S_015,1.3531313454122382
140,18112,-37.692782,144.913775,125 Langton Street,6120000,house,2014,3,1,2,not available,SC_030,2.431246292735684,19966,0.3291702682645532,0,1,hospital_084,0.4907637849524075,S_173,1.052168889740016
141,80867,-37.979462,145.210059,16 High Street,4788000,house,2010,3,1,2,not available,SC_099,1.284227867377118,19853,1.045554880957143,0,1,hospital_168,1.1402115088937512,S_113,0.7627129735568052
142,87105,-37.903976,144.995826,8 Berwick Street,15000000,house,2010,3,2,2,not available,SC_011,1.1688113176986916,20040,0.22805589504432655,0,1,hospital_114,1.046400244108846,S_086,0.22989119760163354
143,6074,-37.782877,144.84483,112 Hertford Road,8245000,house,2012,3,1,2,not available,SC_016,1.0330957960469165,40221,3.8173160250261495,0,1,hospital_104,7.01176522176504,S_178,2.7800736610015484
144,25705,-37.606472,144.938229,18 Mitford Crescent,5558000,house,2016,3,2,2,not available,SC_030,2.054290901213767,19962,1.1900613368358783,0,1,hospital_139,4.508530991066862,S_004,1.0760724678894504
145,44720,-37.688722999999996,145.100803,25 Corowa Crescent,7722000,house,2014,4,2,2,not available,SC_023,1.7037761312786317,19944,0.6937610987276188,0,1,hospital_157,0.20360912830462652,S_235,0.5942826258872953
146,30353,-37.780409999999996,144.993452,7 Westgarth Street,16100000,house,2015,3,1,2,not available,SC_043,2.5839671299470837,19996,0.9511739061298937,0,1,hospital_056,2.042027738955645,S_201,1.8814556100938251
147,18855,-37.674724,144.932518,41 Apollo Crescent,3504000,house,2014,3,1,2,not available,SC_083,0.5814124434113935,19904,0.6163195428762169,0,1,hospital_086,0.8804325155069556,S_208,0.553923203052738
148,70073,-37.874756,145.070868,40 Solway Street,5511000,house,2010,4,2,1,not available,SC_048,2.5704919035294043,20002,4.489943242038903,0,1,hospital_057,5.654427859177136,S_156,0.36317037414780085
149,23601,-37.654568,144.90373,35 Hermitage Drive,8050000,house,2014,4,2,2,not available,SC_072,2.744824249688387,20030,1.4870181370751616,0,1,hospital_104,2.805584147245149,S_153,1.026623541959837
150,16188,-37.701421,144.931648,1/117 Hilton Street,3520000,house,2016,3,1,1,not available,SC_015,3.009429676625578,19953,1.2739813140159415,0,1,hospital_198,1.807401120276545,S_193,1.657543749014056
151,61294,-37.80016327,145.24290469999997,14 Glencairn Avenue,37050000,house,2007,2,1,2,not available,SC_091,0.8143641317856752,20042,2.8549530586234053,0,1,hospital_117,2.1417893172700615,S_188,0.759001619783619
152,88696,-37.94856,145.037942,248 Highett Road,5280000,house,2013,3,1,2,not available,SC_053,1.656203050774185,46468,3.231505290726806,0,1,hospital_073,5.07164055833959,S_007,2.7709528465147084
153,73238,-37.861,145.263371,20 Dixon Court,7786000,house,2014,3,1,0,not available,SC_083,0.797644235270775,19905,0.6683722802044696,0,1,hospital_086,0.38518046226157915,S_208,0.7625768181063217
154,92724,-38.000446000000004,145.082367,14 Royal Parade,11063000,house,2015,2,1,1,not available,SC_099,3.204766918043462,19894,2.2251304471626194,0,1,hospital_117,2.9193639028762033,S_136,1.5129572372928444
155,81814,-37.99259567,145.23660280000001,15 Photinia Street,3025000,house,2009,3,1,0,not available,SC_079,1.423653819596279,19866,1.218640713610058,0,1,hospital_082,1.3046803854162625,S_023,1.2387217981580103
156,47145,-37.703586,145.166171,4 Floriston Grove,7520000,house,2013,3,2,2,not available,SC_062,4.72064829019691,20005,2.666807308525787,0,1,hospital_053,3.184503152627795,S_196,2.7796788073572087
157,93251,-38.019259999999996,145.10567700000001,34 Larnook Crescent,5580000,house,2013,3,2,2,not available,SC_015,4.129807933108068,19953,0.45734463600736075,0,1,hospital_013,0.9326704941120532,S_151,0.6108647526786701
158,75336,-37.887463000000004,145.074771,6 Narbethong Road,27520000,house,2015,4,2,2,not available,SC_099,2.5248922411411994,19850,0.4654251654284816,0,1,hospital_168,1.3620007653476818,S_160,1.0951586411654048
159,37391,-37.639804,145.044876,4 Durban Court,4511000,house,2014,3,2,0,not available,SC_084,1.3192918035737988,19877,1.661952026365286,0,1,hospital_113,3.6071359250847506,S_168,1.2541500413655016
160,28496,-37.79850388,144.99224850000002,137 Easey Street,6710000,house,2008,2,2,0,not available,SC_015,1.3202009387043738,19955,0.4781956847395052,0,1,hospital_009,1.430398006150297,S_133,0.5819747811776562
161,70745,-37.87956,145.103058,35 Bolwarra Street,15606000,house,2013,4,2,2,not available,SC_049,3.4459849996187986,19867,3.4775865964093082,0,1,hospital_150,3.6930937435473856,S_199,2.5392043520069496
162,38033,-37.77676392,145.030426,17 Kelvin Road,15540000,house,2009,5,2,2,not available,SC_077,1.6292663553756799,19888,3.363873118724163,0,1,hospital_119,2.6231057459395895,S_195,1.6680512548078787
163,88994,-37.948438,145.031479,7 George Street,7208000,house,2010,3,1,1,not available,SC_022,2.3131589725201502,19878,2.708254712336082,0,1,hospital_164,4.463206832231338,S_224,0.8223329602583552
164,833,-37.7946284,144.8925499,3/46 Commercial Road,6720000,house,2013,2,1,1,not available,SC_085,2.6058002673208702,20024,0.641489631299913,0,1,hospital_003,0.5634367187468768,S_201,0.6909271200685623
165,33831,-37.714348,144.98209599999998,14 Kelverne Street,4800000,house,2013,2,1,1,not available,SC_088,1.3651801337729916,19900,1.221484814965998,0,1,hospital_070,0.7190773923828315,S_202,1.9525577289535383
166,16479,-37.705619,144.934522,13 Maude Avenue,6672000,house,2015,2,1,2,not available,SC_012,3.3177643609603384,19921,1.931871326973547,0,1,hospital_073,3.589513893785598,S_236,2.9229798781073684
167,20926,-37.767492,144.964237,278 Victoria Street,10200000,house,2010,2,1,1,not available,SC_047,4.823815126351748,20008,2.612742278996569,0,1,hospital_037,1.5249243497959635,S_155,1.2107189465885322
168,7875,-37.78035355,144.802475,43 Maxweld Street,3900000,house,2008,3,1,1,not available,SC_005,0.8784734138050575,40221,3.256701806594282,0,1,hospital_104,8.53771824627567,S_178,2.2037381782370233
169,20637,-37.772953,144.956694,17 Goodman Street,10076000,house,2016,2,1,0,not available,SC_005,0.9436061186748117,40221,4.029837816427632,0,1,hospital_104,8.263621458113063,S_178,2.835394103463559
170,56791,-37.845766999999995,145.10393100000002,57 Parer Street,15820000,house,2014,3,2,2,not available,SC_084,2.5494833327305924,19876,0.4932646907041971,0,1,hospital_151,1.2528562280376048,S_233,0.7993594741461563
171,62532,-37.82341766,145.2451477,12 Treetop Court,5200000,house,2009,3,1,2,not available,SC_046,1.501819264744141,19948,1.7001956233021993,0,1,hospital_036,1.6845621481276047,S_214,0.07558545741574715
172,83794,-37.85522,144.997784,27 The Avenue,3080000,house,2010,3,1,1,not available,SC_032,1.6376702700686367,19902,1.2905090314463126,0,1,hospital_105,2.256719055274509,S_040,1.7264416730512324
173,47456,-37.713832000000004,145.160371,7 Barriedale Court,9930000,house,2016,5,3,2,not available,SC_033,4.478175866373058,19927,0.18124863368352281,0,1,hospital_141,4.575858203434263,S_128,0.8728473809667073
174,80094,-37.993742,145.15243700000002,3 The Water Course,7600000,house,2014,4,2,2,not available,SC_059,2.317742671969351,20030,1.1111455481309167,0,1,hospital_104,3.2869095169165967,S_153,1.1770581225197387
175,96016,-37.92292786,145.03161619999997,6 Charlton Street,14496000,house,2007,3,1,1,not available,SC_057,1.9944862135017236,19889,4.265340407967728,0,1,hospital_096,1.7767119148542785,S_079,1.9118269837008448
176,97066,-38.003227,145.271528,83 Albert Road,7085000,house,2016,4,2,2,not available,SC_043,2.6818579345407367,19996,0.8367929561486789,0,1,hospital_056,1.9043935509533672,S_201,1.6316589607723109
177,76010,-37.902971,145.103749,27 Henry St,5220000,house,2008,3,1,2,not available,SC_001,2.144086211790814,19930,1.7569449958743146,0,1,hospital_035,0.9040300127226567,S_105,1.8734375659300337
178,68085,-37.845847,145.029828,4 Myvore Court,4620000,house,2016,5,3,2,not available,SC_084,2.906954924464958,19877,1.86032340645029,0,1,hospital_113,2.7787865684044197,S_168,2.60823255151151
179,93829,-38.065504,145.13671499999998,143 La Perouse Boulevard,5000000,house,2010,4,2,2,not available,SC_103,3.4911296867372412,20016,0.09911462657085518,0,1,hospital_035,1.3516715184788608,S_105,2.2751211406471845
180,2047,-37.774223,144.872568,24 Myrtle Drive,16050000,house,2015,4,2,2,not available,SC_033,3.1175420444597366,19994,0.8487246130348806,0,1,hospital_141,2.516823442364523,S_056,2.638130786637246
181,1681,-37.811529,144.879286,110 Wales Street,3728000,house,2010,2,1,2,not available,SC_062,3.6509617212125764,20005,1.8450503120798418,0,1,hospital_053,2.831226155845959,S_083,2.635764013824861
182,32200,-37.746393,144.98408999999998,2 Mount Pleasant Road,12960000,house,2013,3,1,2,not available,SC_020,2.1232154935321734,19896,1.507438232272407,0,1,hospital_117,1.296796261405887,S_136,0.26889436677055767
183,47055,-37.711073,145.170174,32 Onkara  Crt,6084000,house,2013,3,2,2,not available,SC_011,1.805990837164956,20025,0.5739506787178411,0,1,hospital_003,1.5098529316366665,S_201,0.8276731141997623
184,61428,-37.818681,145.22450600000002,19 Albert Street,16660000,house,2016,3,2,0,not available,SC_033,4.121899862583373,19927,0.5539161112646149,0,1,hospital_141,4.150424769626853,S_128,1.3515417634212503
185,87077,-37.921217999999996,145.005352,739B Hampton Street,8960000,house,2016,4,3,2,not available,SC_043,2.236898378538965,20023,1.214389458621546,0,1,hospital_056,2.07465557106706,S_201,2.1749870660521693
186,70232,-37.862462,145.07932,6 Y Street,18200000,house,2015,3,2,2,not available,SC_099,2.0840427258817815,19892,2.053582946287666,0,1,hospital_064,1.758917195834296,S_137,1.626892372188433
187,61771,-37.8220253,145.240036,30 Heathmont Road,4680000,house,2008,3,1,2,not available,SC_110,1.2752033869737027,40221,1.782827398736797,0,1,hospital_104,6.865444942267793,S_178,0.59250102106355
188,84128,-37.85559082,144.9861755,51 Albert Street,15640000,house,2008,3,1,2,not available,SC_046,3.5232894348896497,19951,1.0641787829993503,0,1,hospital_156,1.6243557725256366,S_009,1.0897838567612796
189,58782,-37.825649,145.17781200000002,26 Heather Grove,11193000,house,2016,3,1,1,not available,SC_051,3.7106270555448706,19987,2.0562074670597017,0,1,hospital_075,5.580029019177813,S_194,1.3951681643402591
190,85913,-37.892993,144.999884,1/133 Cochrane Street,11245000,house,2014,2,1,2,not available,SC_022,1.5134818890652069,19877,1.5216710865894048,0,1,hospital_164,4.107707931213515,S_224,1.5369128479125238
191,81294,-37.97868729,145.2208405,44 Bruce Street,6150000,house,2007,2,1,0,not available,SC_107,3.485358914807615,20000,0.8967464604542992,0,1,hospital_057,6.6833743365571525,S_094,0.7675867807023163
192,42975,-37.727104,145.103667,21 Binowee Avenue,5445000,house,2012,3,1,1,not available,SC_011,1.2430215092742851,20040,0.4337975932745074,0,1,hospital_007,1.139385372370465,S_086,0.4520870967181572
193,74825,-37.900509,145.04671499999998,22 Leila Road,20550000,house,2014,4,2,2,not available,SC_103,3.4845602283724375,20016,0.07037291339881457,0,1,hospital_035,1.3735395764592937,S_105,2.274660898908223
194,36974,-37.644256,145.04798799999998,19 Merrill Drive,2896000,house,2014,3,2,3,not available,SC_073,5.36613159450521,19915,0.8692746856151014,0,1,hospital_076,0.9787714602617894,S_169,1.0228688200820601
195,96316,-37.904623,145.032934,9 Ocean Street,18340000,house,2014,3,2,1,not available,SC_102,0.510306615683071,20021,0.2867633467316296,0,1,hospital_174,1.0331749272557125,S_080,0.5966022168579308
196,84800,-37.879665,144.988554,24 Rothesay Avenue,6955000,house,2015,3,1,2,not available,SC_022,1.2245282073424637,19878,1.421244561453681,0,1,hospital_164,3.816748438889043,S_055,1.2610091232955074
197,48470,-37.798115,145.041676,45 Childers Street,11000000,house,2011,3,1,2,not available,SC_032,2.658653454274264,19901,1.7078266601660521,0,1,hospital_008,1.986942397118025,S_040,2.736238684146724
198,29208,-37.766025,145.013336,100 Jenkins Street,9500000,house,2014,3,2,2,not available,SC_011,2.03235427796796,20025,0.358275861878396,0,1,hospital_003,1.4573908410561056,S_201,0.6160036126331624
199,20921,-37.76025391,144.95730590000002,270 Albion Street,6100000,house,2008,3,2,1,not available,SC_077,0.9673315128242143,19885,2.7894800631240115,0,1,hospital_119,3.1808290626891242,S_212,1.4799326962547417
200,77505,-37.929784000000005,145.173957,14 Lola Street,5040000,house,2010,3,2,2,not available,SC_017,1.7103835357384494,19936,1.6513679294348036,0,1,hospital_066,2.1929882208058027,S_100,1.962454192174736
201,25134,-37.577197,144.911724,11 Parkhaven Street,6318000,house,2015,4,2,2,not available,SC_088,2.7101089075737956,19901,2.19099128213536,0,1,hospital_008,2.6553422696255047,S_202,2.6238248445602532
202,54966,-37.839166999999996,145.085941,12 Lynden Street,11040000,house,2014,3,2,2,not available,SC_084,1.7099409277658413,19877,1.3225592639593549,0,1,hospital_113,4.176505990843065,S_058,1.7496509110366507
203,53286,-37.825014,145.008429,42 Cutter Street,11288000,house,2010,2,1,0,not available,SC_032,5.504301370702978,19870,3.883617675900841,0,1,hospital_179,1.472146311271297,S_226,1.1696318830632135
204,12664,-37.70527267,144.7572937,21 Contursi Drive,2660000,house,2008,3,2,1,not available,SC_082,1.3569225949474626,20036,1.0093532836011885,0,1,hospital_184,0.5545107656322342,S_197,0.1545974848324407
205,9728,-37.894021,144.636975,11 Gloucester Court,3200000,house,2012,3,2,2,not available,SC_062,3.9405604437642507,19985,2.2814526288834376,0,1,hospital_075,2.393000370970045,S_210,2.173495995646665
206,75809,-37.906038,145.11306399999998,1632 Dandenong Road,11680000,house,2010,4,2,2,not available,SC_011,2.566565520513031,20025,0.3977155079395932,0,1,hospital_003,1.968699946778956,S_201,0.7789100417634071
207,87036,-37.924295,144.997061,7 Moffat Street,10530000,house,2012,4,3,1,not available,SC_102,1.139276626108588,20021,0.775916450791879,0,1,hospital_174,1.6249588577715495,S_080,1.2263748505104377
208,92960,-38.001913,145.080755,20 Rosella Road,6358500,house,2015,3,2,1,not available,SC_048,2.3875443613726763,20002,4.032020604138595,0,1,hospital_057,5.3275407405783275,S_156,0.18458670057244242
209,78061,-37.930823,145.164867,41 Glencairn Street,7215000,house,2011,4,1,3,not available,SC_032,1.2248557574194305,19902,0.8791899830265119,0,1,hospital_105,1.9458847173034246,S_040,1.3133596511798844
210,80679,-37.998637,145.209478,1/81 Hammond Road,3289000,house,2012,2,1,1,not available,SC_003,1.701526928092616,19864,1.0317977777414884,0,1,hospital_001,1.0867412226224664,S_003,0.5964193604285861
211,45760,-37.719101,145.135284,10  Virginia Court,5640000,house,2014,4,2,3,not available,SC_048,3.637170108159624,20000,2.74542930196903,0,1,hospital_057,9.191076867771336,S_163,1.0690422942539477
212,74178,-37.914446999999996,145.287157,6 Champion Court,11160000,house,2015,5,2,2,not available,SC_091,1.4750861781029452,19896,4.161738072693395,0,1,hospital_194,1.0784280684221863,S_046,1.016206106545852
213,55550,-37.840623,145.085348,33 Sycamore Street,19050000,house,2012,3,2,2,not available,SC_046,4.631896243315435,19952,0.41091992461416016,0,1,hospital_156,1.072877606826629,S_151,0.3099590261379374
214,58549,-37.808054999999996,145.17173,120 Junction Road,6422000,house,2012,3,1,2,not available,SC_107,4.1832465403159365,20003,1.7422145475011699,0,1,hospital_057,2.096315914852218,S_159,0.4577213930682585
215,73280,-37.856502,145.272223,21A Browning Road,4970000,house,2010,3,1,2,not available,SC_099,1.698131900490654,19903,1.40779285085439,0,1,hospital_064,0.26295709910191956,S_208,1.7050816550419525
216,53017,-37.828444,145.003104,31 Rose Street,6016000,house,2015,1,1,1,not available,SC_103,1.6315763972423942,20012,1.4858596545082652,0,1,hospital_139,2.3845805343154547,S_030,0.7007587231009291
217,25322,-37.603048,144.940542,13 Milburn Place,4796000,house,2015,3,2,2,not available,SC_010,1.1092038658752355,20032,1.8983795175946916,0,1,hospital_184,4.0035926437075,S_198,2.2456148994370375
218,18738,-37.673239,144.925876,35 Kilmore Crescent,3249000,house,2014,3,1,2,not available,SC_062,5.188705111022946,20006,1.8054536475139047,0,1,hospital_053,3.019845418100618,S_229,1.528737085165299
219,14679,-37.746831,144.90219299999998,61 Spencer Street,15470000,house,2012,3,1,1,not available,SC_107,2.8474106166369055,20001,1.7672505257519244,0,1,hospital_057,5.448652852883517,S_094,2.2349305118841305
220,52045,-37.824778,144.999897,1/32 Elm Grove,9360000,house,2015,2,1,0,not available,SC_057,2.621327158672313,19862,4.708487260466578,0,1,hospital_096,2.395300881477949,S_079,2.535887047963028
221,27464,-37.591335,144.930547,60 Medway Road,5040000,house,2014,4,2,2,not available,SC_038,0.22742894968968247,19947,0.6883207673063602,0,1,hospital_097,1.1979519890062713,S_102,0.25027215201558634
222,3010,-37.820181,144.88331100000002,194 Francis Street,8400000,house,2013,5,2,2,not available,SC_068,2.5679681013275655,19976,0.36656669698513344,0,1,hospital_134,1.1940764506393904,S_076,0.8451579273988784
223,60489,-37.838409000000006,145.202295,15 Lusk Drive,14382000,house,2015,3,1,3,not available,SC_073,5.207226067750721,19915,0.8999938384484042,0,1,hospital_065,0.7670006828973378,S_169,1.1138621745008046
224,70479,-37.889806,145.095208,11 Cabena Crescent,11840000,house,2012,5,2,2,not available,SC_048,2.6138918722905617,20002,4.323637127782336,0,1,hospital_057,5.4892921411915605,S_156,0.23391018255292714
225,35074,-37.699231,145.021829,5 Daleglen Street,4077000,house,2015,2,1,2,not available,SC_091,0.5023562398371664,20042,3.875283558045813,0,1,hospital_194,1.3473110012743301,S_188,0.368550544956958
226,32578,-37.746274,144.99620900000002,30 Penola,7760000,house,2010,2,1,1,not available,SC_030,2.9937913484612984,20033,0.7592917974285381,0,1,hospital_184,3.8202725765284096,S_209,0.7899898723165587
227,33373,-37.720748,144.992355,1 Kia Ora Road,5480000,house,2011,3,1,0,not available,SC_030,3.20506720380206,19961,0.9329467308007215,0,1,hospital_139,4.59390850087023,S_004,0.9761285164154154
228,87601,-37.9379158,145.01184080000002,3 Sargood Street,7245000,house,2008,3,1,2,not available,SC_030,2.3613854122111824,19963,0.7826766399468272,0,1,hospital_139,2.569910356333109,S_030,1.8882114711536842
229,19359,-37.656029,144.93255,20 Marcus Crescent,3250000,house,2016,3,1,0,not available,SC_083,1.4347697369325227,19904,1.506721094991243,0,1,hospital_064,0.4932371637278127,S_039,1.092710369722608
